"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
       579, 9.666730E+00, 2.970000E+00,   46
       580, 9.683396E+00, 3.020000E+00,   46
       581, 9.700064E+00, 3.120000E+00,   46
       582, 9.716731E+00, 3.040000E+00,   46
       583, 9.733397E+00, 3.040000E+00,   46
       584, 9.750065E+00, 3.170000E+00,   46
       585, 9.766732E+00, 3.190000E+00,   46
       586, 9.783399E+00, 3.220000E+00,   46
       587, 9.800066E+00, 3.190000E+00,   46
       588, 9.816733E+00, 3.070000E+00,   46
       589, 9.833400E+00, 3.040000E+00,   46
       590, 9.850067E+00, 3.070000E+00,   46
       591, 9.866735E+00, 2.970000E+00,   46
       592, 9.883401E+00, 2.970000E+00,   46
       593, 9.900068E+00, 2.940000E+00,   46
       594, 9.916736E+00, 2.920000E+00,   46
       595, 9.933402E+00, 2.940000E+00,   46
       596, 9.950069E+00, 2.990000E+00,   46
       597, 9.966737E+00, 2.920000E+00,   46
       598, 9.983403E+00, 3.020000E+00,   46
       599, 1.000007E+01, 3.070000E+00,   46
       600, 1.001674E+01, 3.070000E+00,   46
       601, 1.003340E+01, 3.070000E+00,   46
       602, 1.005007E+01, 3.090000E+00,   46
       603, 1.006674E+01, 3.020000E+00,   46
       604, 1.008341E+01, 2.920000E+00,   46
       605, 1.010007E+01, 2.990000E+00,   46
       606, 1.011674E+01, 2.990000E+00,   46
       607, 1.013341E+01, 2.970000E+00,   46
       608, 1.015007E+01, 2.990000E+00,   46
       609, 1.016674E+01, 2.970000E+00,   46
       610, 1.018341E+01, 2.870000E+00,   46
       611, 1.020008E+01, 2.920000E+00,   46
       612, 1.021674E+01, 2.940000E+00,   46
       613, 1.023341E+01, 2.970000E+00,   46
       614, 1.025008E+01, 3.020000E+00,   46
       615, 1.026674E+01, 2.940000E+00,   46
       616, 1.028341E+01, 2.970000E+00,   46
       617, 1.030008E+01, 3.020000E+00,   46
       618, 1.031674E+01, 2.990000E+00,   46
       619, 1.033341E+01, 2.940000E+00,   46
       620, 1.035008E+01, 3.070000E+00,   46
       621, 1.036675E+01, 3.020000E+00,   46
       622, 1.038341E+01, 2.940000E+00,   46
       623, 1.040008E+01, 2.970000E+00,   46
       624, 1.041675E+01, 2.920000E+00,   46
       625, 1.043341E+01, 2.920000E+00,   46
       626, 1.045008E+01, 2.990000E+00,   46
       627, 1.046675E+01, 2.920000E+00,   46
       628, 1.048341E+01, 2.920000E+00,   46
       629, 1.050008E+01, 2.990000E+00,   46
       630, 1.051675E+01, 2.940000E+00,   46
       631, 1.053342E+01, 2.940000E+00,   46
       632, 1.055008E+01, 2.990000E+00,   46
       633, 1.056675E+01, 2.890000E+00,   46
       634, 1.058342E+01, 2.920000E+00,   46
       635, 1.060008E+01, 3.020000E+00,   46
       636, 1.061675E+01, 2.940000E+00,   46
       637, 1.063342E+01, 2.940000E+00,   46
       638, 1.065009E+01, 2.990000E+00,   46
       639, 1.066675E+01, 2.870000E+00,   46
       640, 1.068342E+01, 2.940000E+00,   46
       641, 1.070009E+01, 3.020000E+00,   46
       642, 1.071675E+01, 2.970000E+00,   46
       643, 1.073342E+01, 2.820000E+00,   46
       644, 1.075009E+01, 2.890000E+00,   46
       645, 1.076676E+01, 2.890000E+00,   46
       646, 1.078342E+01, 2.920000E+00,   46
       647, 1.080009E+01, 2.970000E+00,   46
       648, 1.081676E+01, 2.890000E+00,   46
       649, 1.083342E+01, 2.840000E+00,   46
       650, 1.085009E+01, 2.920000E+00,   46
       651, 1.086676E+01, 2.920000E+00,   46
       652, 1.088342E+01, 2.890000E+00,   46
       653, 1.090009E+01, 2.990000E+00,   46
       654, 1.091676E+01, 2.970000E+00,   46
       655, 1.093342E+01, 2.890000E+00,   46
       656, 1.095009E+01, 2.970000E+00,   46
       657, 1.096676E+01, 2.920000E+00,   46
       658, 1.098343E+01, 2.970000E+00,   46
       659, 1.100009E+01, 2.990000E+00,   46
       660, 1.101676E+01, 2.890000E+00,   46
       661, 1.103343E+01, 2.870000E+00,   46
       662, 1.105009E+01, 2.990000E+00,   46
       663, 1.106676E+01, 2.940000E+00,   46
       664, 1.108343E+01, 2.970000E+00,   46
       665, 1.110010E+01, 3.020000E+00,   46
       666, 1.111676E+01, 2.890000E+00,   46
       667, 1.113343E+01, 2.870000E+00,   46
       668, 1.115010E+01, 2.920000E+00,   46
       669, 1.116676E+01, 2.870000E+00,   46
       670, 1.118343E+01, 2.920000E+00,   46
       671, 1.120010E+01, 2.920000E+00,   46
       672, 1.121677E+01, 2.870000E+00,   46
       673, 1.123343E+01, 2.840000E+00,   46
       674, 1.125010E+01, 2.890000E+00,   46
       675, 1.126677E+01, 2.870000E+00,   46
       676, 1.128343E+01, 2.840000E+00,   46
       677, 1.130010E+01, 2.890000E+00,   46
       678, 1.131677E+01, 2.870000E+00,   46
       679, 1.133343E+01, 2.840000E+00,   46
       680, 1.135010E+01, 2.890000E+00,   46
       681, 1.136677E+01, 2.840000E+00,   46
       682, 1.138344E+01, 2.820000E+00,   46
       683, 1.140010E+01, 2.820000E+00,   46
       684, 1.141677E+01, 2.820000E+00,   46
       685, 1.143344E+01, 2.770000E+00,   46
       686, 1.145010E+01, 2.890000E+00,   46
       687, 1.146677E+01, 2.870000E+00,   46
       688, 1.148344E+01, 2.890000E+00,   46
       689, 1.150010E+01, 2.890000E+00,   46
       690, 1.151677E+01, 2.920000E+00,   46
       691, 1.153344E+01, 2.940000E+00,   46
       692, 1.155011E+01, 2.970000E+00,   46
       693, 1.156677E+01, 2.870000E+00,   46
       694, 1.158344E+01, 2.870000E+00,   46
       695, 1.160011E+01, 2.920000E+00,   46
       696, 1.161677E+01, 2.870000E+00,   46
       697, 1.163344E+01, 2.870000E+00,   46
       698, 1.165011E+01, 3.020000E+00,   46
       699, 1.166678E+01, 2.890000E+00,   46
       700, 1.168344E+01, 2.840000E+00,   46
       701, 1.170011E+01, 2.920000E+00,   46
       702, 1.171678E+01, 2.970000E+00,   46
       703, 1.173344E+01, 2.920000E+00,   46
       704, 1.175011E+01, 2.940000E+00,   46
       705, 1.176678E+01, 2.870000E+00,   46
       706, 1.178344E+01, 2.840000E+00,   46
       707, 1.180011E+01, 2.920000E+00,   46
       708, 1.181678E+01, 2.920000E+00,   46
       709, 1.183345E+01, 2.940000E+00,   46
       710, 1.185011E+01, 2.940000E+00,   46
       711, 1.186678E+01, 2.790000E+00,   46
       712, 1.188345E+01, 2.790000E+00,   46
       713, 1.190011E+01, 2.920000E+00,   46
       714, 1.191678E+01, 2.890000E+00,   46
       715, 1.193345E+01, 2.790000E+00,   46
       716, 1.195012E+01, 2.870000E+00,   46
       717, 1.196678E+01, 2.820000E+00,   46
       718, 1.198345E+01, 2.820000E+00,   46
       719, 1.200012E+01, 2.870000E+00,   46
       720, 1.201678E+01, 2.820000E+00,   46
       721, 1.203345E+01, 2.790000E+00,   46
       722, 1.205012E+01, 2.890000E+00,   46
       723, 1.206678E+01, 2.820000E+00,   46
       724, 1.208345E+01, 2.790000E+00,   46
       725, 1.210012E+01, 2.870000E+00,   46
       726, 1.211679E+01, 2.840000E+00,   46
       727, 1.213345E+01, 2.790000E+00,   46
       728, 1.215012E+01, 2.840000E+00,   46
       729, 1.216679E+01, 2.770000E+00,   46
       730, 1.218345E+01, 2.790000E+00,   46
       731, 1.220012E+01, 2.840000E+00,   46
       732, 1.221679E+01, 2.820000E+00,   46
       733, 1.223345E+01, 2.770000E+00,   46
       734, 1.225012E+01, 2.870000E+00,   46
       735, 1.226679E+01, 2.890000E+00,   46
       736, 1.228346E+01, 2.820000E+00,   46
       737, 1.230012E+01, 2.920000E+00,   46
       738, 1.231679E+01, 2.890000E+00,   46
       739, 1.233346E+01, 2.790000E+00,   46
       740, 1.235012E+01, 2.870000E+00,   46
       741, 1.236679E+01, 2.840000E+00,   46
       742, 1.238346E+01, 2.790000E+00,   46
       743, 1.240013E+01, 2.890000E+00,   46
       744, 1.241679E+01, 2.890000E+00,   46
       745, 1.243346E+01, 2.870000E+00,   46
       746, 1.245013E+01, 2.820000E+00,   46
       747, 1.246679E+01, 2.790000E+00,   46
       748, 1.248346E+01, 2.790000E+00,   46
       749, 1.250013E+01, 2.870000E+00,   46
       750, 1.251680E+01, 2.870000E+00,   46
       751, 1.253346E+01, 2.890000E+00,   46
       752, 1.255013E+01, 2.940000E+00,   46
       753, 1.256680E+01, 2.890000E+00,   46
       754, 1.258346E+01, 2.920000E+00,   46
       755, 1.260013E+01, 2.940000E+00,   46
       756, 1.261680E+01, 2.870000E+00,   46
       757, 1.263346E+01, 2.770000E+00,   46
       758, 1.265013E+01, 2.890000E+00,   46
       759, 1.266680E+01, 2.820000E+00,   46
       760, 1.268347E+01, 2.790000E+00,   46
       761, 1.270013E+01, 2.870000E+00,   46
       762, 1.271680E+01, 2.870000E+00,   46
       763, 1.273347E+01, 2.770000E+00,   46
       764, 1.275013E+01, 2.870000E+00,   46
       765, 1.276680E+01, 2.820000E+00,   46
       766, 1.278347E+01, 2.820000E+00,   46
       767, 1.280013E+01, 2.890000E+00,   46
       768, 1.281680E+01, 2.920000E+00,   46
       769, 1.283347E+01, 2.870000E+00,   46
       770, 1.285014E+01, 2.870000E+00,   46
       771, 1.286680E+01, 2.790000E+00,   46
       772, 1.288347E+01, 2.820000E+00,   46
       773, 1.290014E+01, 2.920000E+00,   46
       774, 1.291680E+01, 2.920000E+00,   46
       775, 1.293347E+01, 2.840000E+00,   46
       776, 1.295014E+01, 2.890000E+00,   46
       777, 1.296681E+01, 2.820000E+00,   46
       778, 1.298347E+01, 2.770000E+00,   46
       779, 1.300014E+01, 2.790000E+00,   46
       780, 1.301681E+01, 2.840000E+00,   46
       781, 1.303347E+01, 2.870000E+00,   46
       782, 1.305014E+01, 2.890000E+00,   46
       783, 1.306681E+01, 2.820000E+00,   46
       784, 1.308347E+01, 2.890000E+00,   46
       785, 1.310014E+01, 2.920000E+00,   46
       786, 1.311681E+01, 2.920000E+00,   46
       787, 1.313348E+01, 2.940000E+00,   46
       788, 1.315014E+01, 2.990000E+00,   46
       789, 1.316681E+01, 2.920000E+00,   46
       790, 1.318348E+01, 2.870000E+00,   46
       791, 1.320014E+01, 2.920000E+00,   46
       792, 1.321681E+01, 2.840000E+00,   46
       793, 1.323348E+01, 2.790000E+00,   46
       794, 1.325014E+01, 2.920000E+00,   46
       795, 1.326681E+01, 2.890000E+00,   46
       796, 1.328348E+01, 2.870000E+00,   46
       797, 1.330015E+01, 2.920000E+00,   46
       798, 1.331681E+01, 2.890000E+00,   46
       799, 1.333348E+01, 2.870000E+00,   46
       800, 1.335015E+01, 2.940000E+00,   46
       801, 1.336681E+01, 2.890000E+00,   46
       802, 1.338348E+01, 2.890000E+00,   46
       803, 1.340015E+01, 2.940000E+00,   46
       804, 1.341681E+01, 2.920000E+00,   46
       805, 1.343348E+01, 2.870000E+00,   46
       806, 1.345015E+01, 2.870000E+00,   46
       807, 1.346682E+01, 2.840000E+00,   46
       808, 1.348348E+01, 2.820000E+00,   46
       809, 1.350015E+01, 2.890000E+00,   46
       810, 1.351682E+01, 2.890000E+00,   46
       811, 1.353348E+01, 2.770000E+00,   46
       812, 1.355015E+01, 2.820000E+00,   46
       813, 1.356682E+01, 2.790000E+00,   46
       814, 1.358348E+01, 2.770000E+00,   46
       815, 1.360015E+01, 2.820000E+00,   46
       816, 1.361682E+01, 2.770000E+00,   46
       817, 1.363349E+01, 2.790000E+00,   46
       818, 1.365015E+01, 2.840000E+00,   46
       819, 1.366682E+01, 2.820000E+00,   46
       820, 1.368349E+01, 2.870000E+00,   46
       821, 1.370015E+01, 2.870000E+00,   46
       822, 1.371682E+01, 2.770000E+00,   46
       823, 1.373349E+01, 2.740000E+00,   46
       824, 1.375016E+01, 2.870000E+00,   46
       825, 1.376682E+01, 2.890000E+00,   46
       826, 1.378349E+01, 2.820000E+00,   46
       827, 1.380016E+01, 2.840000E+00,   46
       828, 1.381682E+01, 2.790000E+00,   46
       829, 1.383349E+01, 2.740000E+00,   46
       830, 1.385016E+01, 2.820000E+00,   46
       831, 1.386683E+01, 2.740000E+00,   46
       832, 1.388349E+01, 2.820000E+00,   46
       833, 1.390016E+01, 2.920000E+00,   46
       834, 1.391683E+01, 2.840000E+00,   46
       835, 1.393349E+01, 2.770000E+00,   46
       836, 1.395016E+01, 2.890000E+00,   46
       837, 1.396683E+01, 2.840000E+00,   46
       838, 1.398349E+01, 2.790000E+00,   46
       839, 1.400016E+01, 2.920000E+00,   46
       840, 1.401683E+01, 2.940000E+00,   46
       841, 1.403349E+01, 2.870000E+00,   46
       842, 1.405016E+01, 2.890000E+00,   46
       843, 1.406683E+01, 2.840000E+00,   46
       844, 1.408350E+01, 2.840000E+00,   46
       845, 1.410016E+01, 2.790000E+00,   46
       846, 1.411683E+01, 2.790000E+00,   46
       847, 1.413350E+01, 2.820000E+00,   46
       848, 1.415016E+01, 2.890000E+00,   46
       849, 1.416683E+01, 2.770000E+00,   46
       850, 1.418350E+01, 2.770000E+00,   46
       851, 1.420017E+01, 2.920000E+00,   46
       852, 1.421683E+01, 2.840000E+00,   46
       853, 1.423350E+01, 2.790000E+00,   46
       854, 1.425017E+01, 2.890000E+00,   46
       855, 1.426683E+01, 2.840000E+00,   46
       856, 1.428350E+01, 2.820000E+00,   46
       857, 1.430017E+01, 2.870000E+00,   46
       858, 1.431684E+01, 2.840000E+00,   46
       859, 1.433350E+01, 2.820000E+00,   46
       860, 1.435017E+01, 2.870000E+00,   46
       861, 1.436684E+01, 2.820000E+00,   46
       862, 1.438350E+01, 2.820000E+00,   46
       863, 1.440017E+01, 2.840000E+00,   46
       864, 1.441684E+01, 2.790000E+00,   46
       865, 1.443350E+01, 2.790000E+00,   46
       866, 1.445017E+01, 2.890000E+00,   46
       867, 1.446684E+01, 2.790000E+00,   46
       868, 1.448351E+01, 2.690000E+00,   46
       869, 1.450017E+01, 2.820000E+00,   46
       870, 1.451684E+01, 2.840000E+00,   46
       871, 1.453351E+01, 2.740000E+00,   46
       872, 1.455017E+01, 2.820000E+00,   46
       873, 1.456684E+01, 2.820000E+00,   46
       874, 1.458351E+01, 2.790000E+00,   46
       875, 1.460017E+01, 2.870000E+00,   46
       876, 1.461684E+01, 2.890000E+00,   46
       877, 1.463351E+01, 2.840000E+00,   46
       878, 1.465018E+01, 2.870000E+00,   46
       879, 1.466684E+01, 2.790000E+00,   46
       880, 1.468351E+01, 2.790000E+00,   46
       881, 1.470018E+01, 2.820000E+00,   46
       882, 1.471684E+01, 2.840000E+00,   46
       883, 1.473351E+01, 2.870000E+00,   46
       884, 1.475018E+01, 2.890000E+00,   46
       885, 1.476685E+01, 2.790000E+00,   46
       886, 1.478351E+01, 2.790000E+00,   46
       887, 1.480018E+01, 2.890000E+00,   46
       888, 1.481685E+01, 2.940000E+00,   46
       889, 1.483351E+01, 2.820000E+00,   46
       890, 1.485018E+01, 2.840000E+00,   46
       891, 1.486685E+01, 2.840000E+00,   46
       892, 1.488351E+01, 2.820000E+00,   46
       893, 1.490018E+01, 2.820000E+00,   46
       894, 1.491685E+01, 2.790000E+00,   46
       895, 1.493352E+01, 2.820000E+00,   46
       896, 1.495018E+01, 2.840000E+00,   46
       897, 1.496685E+01, 2.770000E+00,   46
       898, 1.498352E+01, 2.790000E+00,   46
       899, 1.500018E+01, 2.870000E+00,   46
       900, 1.501685E+01, 2.770000E+00,   46
       901, 1.503352E+01, 2.720000E+00,   46
       902, 1.505019E+01, 2.840000E+00,   46
       903, 1.506685E+01, 2.840000E+00,   46
       904, 1.508352E+01, 2.770000E+00,   46
       905, 1.510019E+01, 2.820000E+00,   46
       906, 1.511685E+01, 2.870000E+00,   46
       907, 1.513352E+01, 2.770000E+00,   46
       908, 1.515019E+01, 2.840000E+00,   46
       909, 1.516685E+01, 2.820000E+00,   46
       910, 1.518352E+01, 2.840000E+00,   46
       911, 1.520019E+01, 2.840000E+00,   46
       912, 1.521686E+01, 2.790000E+00,   46
       913, 1.523352E+01, 2.740000E+00,   46
       914, 1.525019E+01, 2.820000E+00,   46
       915, 1.526686E+01, 2.840000E+00,   46
       916, 1.528352E+01, 2.720000E+00,   46
       917, 1.530019E+01, 2.770000E+00,   46
       918, 1.531686E+01, 2.740000E+00,   46
       919, 1.533352E+01, 2.720000E+00,   46
       920, 1.535019E+01, 2.770000E+00,   46
       921, 1.536686E+01, 2.790000E+00,   46
       922, 1.538353E+01, 2.820000E+00,   46
       923, 1.540019E+01, 2.820000E+00,   46
       924, 1.541686E+01, 2.820000E+00,   46
       925, 1.543353E+01, 2.790000E+00,   46
       926, 1.545019E+01, 2.840000E+00,   46
       927, 1.546686E+01, 2.870000E+00,   46
       928, 1.548353E+01, 2.890000E+00,   46
       929, 1.550020E+01, 2.920000E+00,   46
       930, 1.551686E+01, 2.840000E+00,   46
       931, 1.553353E+01, 2.770000E+00,   46
       932, 1.555020E+01, 2.920000E+00,   46
       933, 1.556686E+01, 2.920000E+00,   46
       934, 1.558353E+01, 2.920000E+00,   46
       935, 1.560020E+01, 2.890000E+00,   46
       936, 1.561687E+01, 2.870000E+00,   46
       937, 1.563353E+01, 2.840000E+00,   46
       938, 1.565020E+01, 2.920000E+00,   46
       939, 1.566687E+01, 2.920000E+00,   46
       940, 1.568353E+01, 2.920000E+00,   46
       941, 1.570020E+01, 2.970000E+00,   46
       942, 1.571687E+01, 2.940000E+00,   46
       943, 1.573353E+01, 2.940000E+00,   46
       944, 1.575020E+01, 2.970000E+00,   46
       945, 1.576687E+01, 2.870000E+00,   46
       946, 1.578354E+01, 2.870000E+00,   46
       947, 1.580020E+01, 2.920000E+00,   46
       948, 1.581687E+01, 2.870000E+00,   46
       949, 1.583354E+01, 2.820000E+00,   46
       950, 1.585020E+01, 2.870000E+00,   46
       951, 1.586687E+01, 2.790000E+00,   46
       952, 1.588354E+01, 2.790000E+00,   46
       953, 1.590020E+01, 2.840000E+00,   46
       954, 1.591687E+01, 2.870000E+00,   46
       955, 1.593354E+01, 2.840000E+00,   46
       956, 1.595021E+01, 2.890000E+00,   46
       957, 1.596687E+01, 2.820000E+00,   46
       958, 1.598354E+01, 2.840000E+00,   46
       959, 1.600021E+01, 2.920000E+00,   46
       960, 1.601687E+01, 2.820000E+00,   46
       961, 1.603354E+01, 2.820000E+00,   46
       962, 1.605021E+01, 2.890000E+00,   46
       963, 1.606688E+01, 2.740000E+00,   46
       964, 1.608354E+01, 2.740000E+00,   46
       965, 1.610021E+01, 2.870000E+00,   46
       966, 1.611688E+01, 2.840000E+00,   46
       967, 1.613354E+01, 2.740000E+00,   46
       968, 1.615021E+01, 2.820000E+00,   46
       969, 1.616688E+01, 2.820000E+00,   46
       970, 1.618354E+01, 2.740000E+00,   46
       971, 1.620021E+01, 2.770000E+00,   46
       972, 1.621688E+01, 2.820000E+00,   46
       973, 1.623355E+01, 2.840000E+00,   46
       974, 1.625021E+01, 2.920000E+00,   46
       975, 1.626688E+01, 2.840000E+00,   46
