"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
       572, 9.550060E+00, 3.690000E+00,    0
       573, 9.566728E+00, 3.640000E+00,    0
       574, 9.583394E+00, 3.490000E+00,    0
       575, 9.600061E+00, 3.620000E+00,    0
       576, 9.616729E+00, 3.670000E+00,    0
       577, 9.633395E+00, 3.570000E+00,    0
       578, 9.650063E+00, 3.570000E+00,    0
       579, 9.666730E+00, 3.670000E+00,    0
       580, 9.683396E+00, 3.540000E+00,    0
       581, 9.700064E+00, 3.520000E+00,    0
       582, 9.716731E+00, 3.720000E+00,    0
       583, 9.733397E+00, 3.740000E+00,    0
       584, 9.750065E+00, 3.690000E+00,    0
       585, 9.766732E+00, 3.620000E+00,    0
       586, 9.783399E+00, 3.670000E+00,    0
       587, 9.800066E+00, 3.620000E+00,    0
       588, 9.816733E+00, 3.620000E+00,    0
       589, 9.833400E+00, 3.490000E+00,    0
       590, 9.850067E+00, 3.640000E+00,    0
       591, 9.866735E+00, 3.620000E+00,    0
       592, 9.883401E+00, 3.540000E+00,    0
       593, 9.900068E+00, 3.540000E+00,    0
       594, 9.916736E+00, 3.620000E+00,    0
       595, 9.933402E+00, 3.520000E+00,    0
       596, 9.950069E+00, 3.440000E+00,    0
       597, 9.966737E+00, 3.640000E+00,    0
       598, 9.983403E+00, 3.570000E+00,    0
       599, 1.000007E+01, 3.620000E+00,    0
       600, 1.001674E+01, 3.590000E+00,    0
       601, 1.003340E+01, 3.590000E+00,    0
       602, 1.005007E+01, 3.590000E+00,    0
       603, 1.006674E+01, 3.570000E+00,    0
       604, 1.008341E+01, 3.520000E+00,    0
       605, 1.010007E+01, 3.620000E+00,    0
       606, 1.011674E+01, 3.740000E+00,    0
       607, 1.013341E+01, 3.570000E+00,    0
       608, 1.015007E+01, 3.570000E+00,    0
       609, 1.016674E+01, 3.640000E+00,    0
       610, 1.018341E+01, 3.520000E+00,    0
       611, 1.020008E+01, 3.520000E+00,    0
       612, 1.021674E+01, 3.690000E+00,    0
       613, 1.023341E+01, 3.620000E+00,    0
       614, 1.025008E+01, 3.540000E+00,    0
       615, 1.026674E+01, 3.640000E+00,    0
       616, 1.028341E+01, 3.690000E+00,    0
       617, 1.030008E+01, 3.690000E+00,    0
       618, 1.031674E+01, 3.670000E+00,    0
       619, 1.033341E+01, 3.620000E+00,    0
       620, 1.035008E+01, 3.670000E+00,    0
       621, 1.036675E+01, 3.670000E+00,    0
       622, 1.038341E+01, 3.540000E+00,    0
       623, 1.040008E+01, 3.640000E+00,    0
       624, 1.041675E+01, 3.670000E+00,    0
       625, 1.043341E+01, 3.520000E+00,    0
       626, 1.045008E+01, 3.520000E+00,    0
       627, 1.046675E+01, 3.620000E+00,    0
       628, 1.048341E+01, 3.590000E+00,    0
       629, 1.050008E+01, 3.570000E+00,    0
       630, 1.051675E+01, 3.590000E+00,    0
       631, 1.053342E+01, 3.570000E+00,    0
       632, 1.055008E+01, 3.570000E+00,    0
       633, 1.056675E+01, 3.520000E+00,    0
       634, 1.058342E+01, 3.620000E+00,    0
       635, 1.060008E+01, 3.640000E+00,    0
       636, 1.061675E+01, 3.720000E+00,    0
       637, 1.063342E+01, 3.670000E+00,    0
       638, 1.065009E+01, 3.690000E+00,    0
       639, 1.066675E+01, 3.720000E+00,    0
       640, 1.068342E+01, 3.620000E+00,    0
       641, 1.070009E+01, 3.640000E+00,    0
       642, 1.071675E+01, 3.690000E+00,    0
       643, 1.073342E+01, 3.540000E+00,    0
       644, 1.075009E+01, 3.490000E+00,    0
       645, 1.076676E+01, 3.640000E+00,    0
       646, 1.078342E+01, 3.570000E+00,    0
       647, 1.080009E+01, 3.470000E+00,    0
       648, 1.081676E+01, 3.540000E+00,    0
       649, 1.083342E+01, 3.640000E+00,    0
       650, 1.085009E+01, 3.670000E+00,    0
       651, 1.086676E+01, 3.690000E+00,    0
       652, 1.088342E+01, 3.740000E+00,    0
       653, 1.090009E+01, 3.820000E+00,    0
       654, 1.091676E+01, 3.770000E+00,    0
       655, 1.093342E+01, 3.620000E+00,    0
       656, 1.095009E+01, 3.740000E+00,    0
       657, 1.096676E+01, 3.770000E+00,    0
       658, 1.098343E+01, 3.590000E+00,    0
       659, 1.100009E+01, 3.640000E+00,    0
       660, 1.101676E+01, 3.720000E+00,    0
       661, 1.103343E+01, 3.590000E+00,    0
       662, 1.105009E+01, 3.620000E+00,    0
       663, 1.106676E+01, 3.690000E+00,    0
       664, 1.108343E+01, 3.720000E+00,    0
       665, 1.110010E+01, 3.570000E+00,    0
       666, 1.111676E+01, 3.570000E+00,    0
       667, 1.113343E+01, 3.670000E+00,    0
       668, 1.115010E+01, 3.620000E+00,    0
       669, 1.116676E+01, 3.620000E+00,    0
       670, 1.118343E+01, 3.540000E+00,    0
       671, 1.120010E+01, 3.640000E+00,    0
       672, 1.121677E+01, 3.690000E+00,    0
       673, 1.123343E+01, 3.590000E+00,    0
       674, 1.125010E+01, 3.570000E+00,    0
       675, 1.126677E+01, 3.670000E+00,    0
       676, 1.128343E+01, 3.490000E+00,    0
       677, 1.130010E+01, 3.470000E+00,    0
       678, 1.131677E+01, 3.640000E+00,    0
       679, 1.133343E+01, 3.570000E+00,    0
       680, 1.135010E+01, 3.490000E+00,    0
       681, 1.136677E+01, 3.490000E+00,    0
       682, 1.138344E+01, 3.540000E+00,    0
       683, 1.140010E+01, 3.540000E+00,    0
       684, 1.141677E+01, 3.540000E+00,    0
       685, 1.143344E+01, 3.490000E+00,    0
       686, 1.145010E+01, 3.540000E+00,    0
       687, 1.146677E+01, 3.590000E+00,    0
       688, 1.148344E+01, 3.490000E+00,    0
       689, 1.150010E+01, 3.570000E+00,    0
       690, 1.151677E+01, 3.670000E+00,    0
       691, 1.153344E+01, 3.540000E+00,    0
       692, 1.155011E+01, 3.470000E+00,    0
       693, 1.156677E+01, 3.570000E+00,    0
       694, 1.158344E+01, 3.540000E+00,    0
       695, 1.160011E+01, 3.490000E+00,    0
       696, 1.161677E+01, 3.570000E+00,    0
       697, 1.163344E+01, 3.520000E+00,    0
       698, 1.165011E+01, 3.470000E+00,    0
       699, 1.166678E+01, 3.570000E+00,    0
       700, 1.168344E+01, 3.540000E+00,    0
       701, 1.170011E+01, 3.620000E+00,    0
       702, 1.171678E+01, 3.640000E+00,    0
       703, 1.173344E+01, 3.540000E+00,    0
       704, 1.175011E+01, 3.570000E+00,    0
       705, 1.176678E+01, 3.620000E+00,    0
       706, 1.178344E+01, 3.570000E+00,    0
       707, 1.180011E+01, 3.570000E+00,    0
       708, 1.181678E+01, 3.740000E+00,    0
       709, 1.183345E+01, 3.620000E+00,    0
       710, 1.185011E+01, 3.570000E+00,    0
       711, 1.186678E+01, 3.690000E+00,    0
       712, 1.188345E+01, 3.670000E+00,    0
       713, 1.190011E+01, 3.520000E+00,    0
       714, 1.191678E+01, 3.540000E+00,    0
       715, 1.193345E+01, 3.520000E+00,    0
       716, 1.195012E+01, 3.490000E+00,    0
       717, 1.196678E+01, 3.540000E+00,    0
       718, 1.198345E+01, 3.490000E+00,    0
       719, 1.200012E+01, 3.590000E+00,    0
       720, 1.201678E+01, 3.640000E+00,    0
       721, 1.203345E+01, 3.520000E+00,    0
       722, 1.205012E+01, 3.520000E+00,    0
       723, 1.206678E+01, 3.670000E+00,    0
       724, 1.208345E+01, 3.590000E+00,    0
       725, 1.210012E+01, 3.520000E+00,    0
       726, 1.211679E+01, 3.620000E+00,    0
       727, 1.213345E+01, 3.520000E+00,    0
       728, 1.215012E+01, 3.490000E+00,    0
       729, 1.216679E+01, 3.570000E+00,    0
       730, 1.218345E+01, 3.540000E+00,    0
       731, 1.220012E+01, 3.520000E+00,    0
       732, 1.221679E+01, 3.520000E+00,    0
       733, 1.223345E+01, 3.490000E+00,    0
       734, 1.225012E+01, 3.570000E+00,    0
       735, 1.226679E+01, 3.520000E+00,    0
       736, 1.228346E+01, 3.470000E+00,    0
       737, 1.230012E+01, 3.470000E+00,    0
       738, 1.231679E+01, 3.540000E+00,    0
       739, 1.233346E+01, 3.490000E+00,    0
       740, 1.235012E+01, 3.490000E+00,    0
       741, 1.236679E+01, 3.570000E+00,    0
       742, 1.238346E+01, 3.490000E+00,    0
       743, 1.240013E+01, 3.420000E+00,    0
       744, 1.241679E+01, 3.520000E+00,    0
       745, 1.243346E+01, 3.590000E+00,    0
       746, 1.245013E+01, 3.490000E+00,    0
       747, 1.246679E+01, 3.520000E+00,    0
       748, 1.248346E+01, 3.570000E+00,    0
       749, 1.250013E+01, 3.540000E+00,    0
       750, 1.251680E+01, 3.540000E+00,    0
       751, 1.253346E+01, 3.490000E+00,    0
       752, 1.255013E+01, 3.540000E+00,    0
       753, 1.256680E+01, 3.620000E+00,    0
       754, 1.258346E+01, 3.540000E+00,    0
       755, 1.260013E+01, 3.590000E+00,    0
       756, 1.261680E+01, 3.670000E+00,    0
       757, 1.263346E+01, 3.540000E+00,    0
       758, 1.265013E+01, 3.470000E+00,    0
       759, 1.266680E+01, 3.620000E+00,    0
       760, 1.268347E+01, 3.520000E+00,    0
       761, 1.270013E+01, 3.440000E+00,    0
       762, 1.271680E+01, 3.570000E+00,    0
       763, 1.273347E+01, 3.570000E+00,    0
       764, 1.275013E+01, 3.540000E+00,    0
       765, 1.276680E+01, 3.470000E+00,    0
       766, 1.278347E+01, 3.440000E+00,    0
       767, 1.280013E+01, 3.490000E+00,    0
       768, 1.281680E+01, 3.540000E+00,    0
       769, 1.283347E+01, 3.440000E+00,    0
       770, 1.285014E+01, 3.520000E+00,    0
       771, 1.286680E+01, 3.620000E+00,    0
       772, 1.288347E+01, 3.420000E+00,    0
       773, 1.290014E+01, 3.440000E+00,    0
       774, 1.291680E+01, 3.590000E+00,    0
       775, 1.293347E+01, 3.590000E+00,    0
       776, 1.295014E+01, 3.520000E+00,    0
       777, 1.296681E+01, 3.540000E+00,    0
       778, 1.298347E+01, 3.590000E+00,    0
       779, 1.300014E+01, 3.490000E+00,    0
       780, 1.301681E+01, 3.490000E+00,    0
       781, 1.303347E+01, 3.490000E+00,    0
       782, 1.305014E+01, 3.520000E+00,    0
       783, 1.306681E+01, 3.490000E+00,    0
       784, 1.308347E+01, 3.420000E+00,    0
       785, 1.310014E+01, 3.470000E+00,    0
       786, 1.311681E+01, 3.540000E+00,    0
       787, 1.313348E+01, 3.470000E+00,    0
       788, 1.315014E+01, 3.420000E+00,    0
       789, 1.316681E+01, 3.470000E+00,    0
       790, 1.318348E+01, 3.420000E+00,    0
       791, 1.320014E+01, 3.420000E+00,    0
       792, 1.321681E+01, 3.570000E+00,    0
       793, 1.323348E+01, 3.540000E+00,    0
       794, 1.325014E+01, 3.390000E+00,    0
       795, 1.326681E+01, 3.420000E+00,    0
       796, 1.328348E+01, 3.470000E+00,    0
       797, 1.330015E+01, 3.520000E+00,    0
       798, 1.331681E+01, 3.470000E+00,    0
       799, 1.333348E+01, 3.390000E+00,    0
       800, 1.335015E+01, 3.420000E+00,    0
       801, 1.336681E+01, 3.440000E+00,    0
       802, 1.338348E+01, 3.340000E+00,    0
       803, 1.340015E+01, 3.390000E+00,    0
       804, 1.341681E+01, 3.490000E+00,    0
       805, 1.343348E+01, 3.390000E+00,    0
       806, 1.345015E+01, 3.440000E+00,    0
       807, 1.346682E+01, 3.520000E+00,    0
       808, 1.348348E+01, 3.490000E+00,    0
       809, 1.350015E+01, 3.390000E+00,    0
       810, 1.351682E+01, 3.490000E+00,    0
       811, 1.353348E+01, 3.470000E+00,    0
       812, 1.355015E+01, 3.520000E+00,    0
       813, 1.356682E+01, 3.520000E+00,    0
       814, 1.358348E+01, 3.540000E+00,    0
       815, 1.360015E+01, 3.540000E+00,    0
       816, 1.361682E+01, 3.490000E+00,    0
       817, 1.363349E+01, 3.420000E+00,    0
       818, 1.365015E+01, 3.420000E+00,    0
       819, 1.366682E+01, 3.540000E+00,    0
       820, 1.368349E+01, 3.470000E+00,    0
       821, 1.370015E+01, 3.440000E+00,    0
       822, 1.371682E+01, 3.540000E+00,    0
       823, 1.373349E+01, 3.520000E+00,    0
       824, 1.375016E+01, 3.440000E+00,    0
       825, 1.376682E+01, 3.570000E+00,    0
       826, 1.378349E+01, 3.570000E+00,    0
       827, 1.380016E+01, 3.490000E+00,    0
       828, 1.381682E+01, 3.490000E+00,    0
       829, 1.383349E+01, 3.420000E+00,    0
       830, 1.385016E+01, 3.490000E+00,    0
       831, 1.386683E+01, 3.520000E+00,    0
       832, 1.388349E+01, 3.470000E+00,    0
       833, 1.390016E+01, 3.490000E+00,    0
       834, 1.391683E+01, 3.540000E+00,    0
       835, 1.393349E+01, 3.420000E+00,    0
       836, 1.395016E+01, 3.420000E+00,    0
       837, 1.396683E+01, 3.490000E+00,    0
       838, 1.398349E+01, 3.420000E+00,    0
       839, 1.400016E+01, 3.440000E+00,    0
       840, 1.401683E+01, 3.520000E+00,    0
       841, 1.403349E+01, 3.490000E+00,    0
       842, 1.405016E+01, 3.440000E+00,    0
       843, 1.406683E+01, 3.590000E+00,    0
       844, 1.408350E+01, 3.620000E+00,    0
       845, 1.410016E+01, 3.540000E+00,    0
       846, 1.411683E+01, 3.520000E+00,    0
       847, 1.413350E+01, 3.470000E+00,    0
       848, 1.415016E+01, 3.490000E+00,    0
       849, 1.416683E+01, 3.490000E+00,    0
       850, 1.418350E+01, 3.390000E+00,    0
       851, 1.420017E+01, 3.390000E+00,    0
       852, 1.421683E+01, 3.520000E+00,    0
       853, 1.423350E+01, 3.340000E+00,    0
       854, 1.425017E+01, 3.390000E+00,    0
       855, 1.426683E+01, 3.490000E+00,    0
       856, 1.428350E+01, 3.520000E+00,    0
       857, 1.430017E+01, 3.490000E+00,    0
       858, 1.431684E+01, 3.520000E+00,    0
       859, 1.433350E+01, 3.520000E+00,    0
       860, 1.435017E+01, 3.490000E+00,    0
       861, 1.436684E+01, 3.520000E+00,    0
       862, 1.438350E+01, 3.520000E+00,    0
       863, 1.440017E+01, 3.570000E+00,    0
       864, 1.441684E+01, 3.590000E+00,    0
       865, 1.443350E+01, 3.590000E+00,    0
       866, 1.445017E+01, 3.620000E+00,    0
       867, 1.446684E+01, 3.670000E+00,    0
       868, 1.448351E+01, 3.490000E+00,    0
       869, 1.450017E+01, 3.520000E+00,    0
       870, 1.451684E+01, 3.570000E+00,    0
       871, 1.453351E+01, 3.590000E+00,    0
       872, 1.455017E+01, 3.570000E+00,    0
       873, 1.456684E+01, 3.620000E+00,    0
       874, 1.458351E+01, 3.620000E+00,    0
       875, 1.460017E+01, 3.570000E+00,    0
       876, 1.461684E+01, 3.640000E+00,    0
       877, 1.463351E+01, 3.620000E+00,    0
       878, 1.465018E+01, 3.740000E+00,    0
       879, 1.466684E+01, 3.720000E+00,    0
       880, 1.468351E+01, 3.590000E+00,    0
       881, 1.470018E+01, 3.590000E+00,    0
       882, 1.471684E+01, 3.690000E+00,    0
       883, 1.473351E+01, 3.570000E+00,    0
       884, 1.475018E+01, 3.570000E+00,    0
       885, 1.476685E+01, 3.620000E+00,    0
       886, 1.478351E+01, 3.520000E+00,    0
       887, 1.480018E+01, 3.520000E+00,    0
       888, 1.481685E+01, 3.670000E+00,    0
       889, 1.483351E+01, 3.670000E+00,    0
       890, 1.485018E+01, 3.590000E+00,    0
       891, 1.486685E+01, 3.590000E+00,    0
       892, 1.488351E+01, 3.590000E+00,    0
       893, 1.490018E+01, 3.670000E+00,    0
       894, 1.491685E+01, 3.690000E+00,    0
       895, 1.493352E+01, 3.640000E+00,    0
       896, 1.495018E+01, 3.620000E+00,    0
       897, 1.496685E+01, 3.640000E+00,    0
       898, 1.498352E+01, 3.540000E+00,    0
       899, 1.500018E+01, 3.590000E+00,    0
       900, 1.501685E+01, 3.740000E+00,    0
       901, 1.503352E+01, 3.640000E+00,    0
       902, 1.505019E+01, 3.570000E+00,    0
       903, 1.506685E+01, 3.590000E+00,    0
       904, 1.508352E+01, 3.570000E+00,    0
       905, 1.510019E+01, 3.540000E+00,    0
       906, 1.511685E+01, 3.640000E+00,    0
       907, 1.513352E+01, 3.570000E+00,    0
       908, 1.515019E+01, 3.590000E+00,    0
       909, 1.516685E+01, 3.620000E+00,    0
       910, 1.518352E+01, 3.590000E+00,    0
       911, 1.520019E+01, 3.670000E+00,    0
       912, 1.521686E+01, 3.770000E+00,    0
       913, 1.523352E+01, 3.670000E+00,    0
       914, 1.525019E+01, 3.620000E+00,    0
       915, 1.526686E+01, 3.720000E+00,    0
       916, 1.528352E+01, 3.670000E+00,    0
       917, 1.530019E+01, 3.640000E+00,    0
       918, 1.531686E+01, 3.640000E+00,    0
       919, 1.533352E+01, 3.540000E+00,    0
       920, 1.535019E+01, 3.520000E+00,    0
       921, 1.536686E+01, 3.640000E+00,    0
       922, 1.538353E+01, 3.620000E+00,    0
       923, 1.540019E+01, 3.570000E+00,    0
       924, 1.541686E+01, 3.690000E+00,    0
       925, 1.543353E+01, 3.620000E+00,    0
       926, 1.545019E+01, 3.670000E+00,    0
       927, 1.546686E+01, 3.720000E+00,    0
       928, 1.548353E+01, 3.740000E+00,    0
       929, 1.550020E+01, 3.770000E+00,    0
       930, 1.551686E+01, 3.840000E+00,    0
       931, 1.553353E+01, 3.820000E+00,    0
       932, 1.555020E+01, 3.790000E+00,    0
       933, 1.556686E+01, 3.840000E+00,    0
       934, 1.558353E+01, 3.770000E+00,    0
       935, 1.560020E+01, 3.740000E+00,    0
       936, 1.561687E+01, 3.790000E+00,    0
       937, 1.563353E+01, 3.690000E+00,    0
       938, 1.565020E+01, 3.670000E+00,    0
       939, 1.566687E+01, 3.790000E+00,    0
       940, 1.568353E+01, 3.690000E+00,    0
       941, 1.570020E+01, 3.720000E+00,    0
       942, 1.571687E+01, 3.820000E+00,    0
       943, 1.573353E+01, 3.740000E+00,    0
       944, 1.575020E+01, 3.740000E+00,    0
       945, 1.576687E+01, 3.770000E+00,    0
       946, 1.578354E+01, 3.770000E+00,    0
       947, 1.580020E+01, 3.740000E+00,    0
       948, 1.581687E+01, 3.820000E+00,    0
       949, 1.583354E+01, 3.720000E+00,    0
       950, 1.585020E+01, 3.740000E+00,    0
       951, 1.586687E+01, 3.740000E+00,    0
       952, 1.588354E+01, 3.720000E+00,    0
       953, 1.590020E+01, 3.690000E+00,    0
       954, 1.591687E+01, 3.840000E+00,    0
       955, 1.593354E+01, 3.770000E+00,    0
       956, 1.595021E+01, 3.740000E+00,    0
       957, 1.596687E+01, 3.790000E+00,    0
       958, 1.598354E+01, 3.740000E+00,    0
       959, 1.600021E+01, 3.740000E+00,    0
       960, 1.601687E+01, 3.770000E+00,    0
       961, 1.603354E+01, 3.740000E+00,    0
       962, 1.605021E+01, 3.670000E+00,    0
       963, 1.606688E+01, 3.790000E+00,    0
       964, 1.608354E+01, 3.740000E+00,    0
       965, 1.610021E+01, 3.740000E+00,    0
       966, 1.611688E+01, 3.840000E+00,    0
       967, 1.613354E+01, 3.870000E+00,    0
       968, 1.615021E+01, 3.820000E+00,    0
       969, 1.616688E+01, 3.790000E+00,    0
       970, 1.618354E+01, 3.770000E+00,    0
       971, 1.620021E+01, 3.690000E+00,    0
       972, 1.621688E+01, 3.770000E+00,    0
       973, 1.623355E+01, 3.640000E+00,    0
       974, 1.625021E+01, 3.670000E+00,    0
       975, 1.626688E+01, 3.740000E+00,    0
